sequence,sequence_bodies,cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_EVE_et_s,event2_KERBIN_et_s,event3_KERBIN_et_s,event4_JOOL_et_s,leg1_path,leg1_tof_days,leg1_vdep_x_km_s,leg1_vdep_y_km_s,leg1_vdep_z_km_s,leg1_varr_x_km_s,leg1_varr_y_km_s,leg1_varr_z_km_s,leg2_path,leg2_tof_days,leg2_vdep_x_km_s,leg2_vdep_y_km_s,leg2_vdep_z_km_s,leg2_varr_x_km_s,leg2_varr_y_km_s,leg2_varr_z_km_s,leg3_path,leg3_tof_days,leg3_vdep_x_km_s,leg3_vdep_y_km_s,leg3_vdep_z_km_s,leg3_varr_x_km_s,leg3_varr_y_km_s,leg3_varr_z_km_s,leg4_path,leg4_tof_days,leg4_vdep_x_km_s,leg4_vdep_y_km_s,leg4_vdep_z_km_s,leg4_varr_x_km_s,leg4_varr_y_km_s,leg4_varr_z_km_s,flyby1_EVE_vinf_in_km_s,flyby1_EVE_vinf_out_km_s,flyby1_EVE_vinf_mismatch_km_s,flyby1_EVE_turn_required_deg,flyby1_EVE_turn_max_deg,flyby1_EVE_turn_margin_deg,flyby1_EVE_turn_excess_deg,flyby2_KERBIN_vinf_in_km_s,flyby2_KERBIN_vinf_out_km_s,flyby2_KERBIN_vinf_mismatch_km_s,flyby2_KERBIN_turn_required_deg,flyby2_KERBIN_turn_max_deg,flyby2_KERBIN_turn_margin_deg,flyby2_KERBIN_turn_excess_deg,flyby3_KERBIN_vinf_in_km_s,flyby3_KERBIN_vinf_out_km_s,flyby3_KERBIN_vinf_mismatch_km_s,flyby3_KERBIN_turn_required_deg,flyby3_KERBIN_turn_max_deg,flyby3_KERBIN_turn_margin_deg,flyby3_KERBIN_turn_excess_deg,sequence_len,event3_JOOL_et_s,event1_DUNA_et_s,flyby1_DUNA_vinf_in_km_s,flyby1_DUNA_vinf_out_km_s,flyby1_DUNA_vinf_mismatch_km_s,flyby1_DUNA_turn_required_deg,flyby1_DUNA_turn_max_deg,flyby1_DUNA_turn_margin_deg,flyby1_DUNA_turn_excess_deg,event1_KERBIN_et_s,event2_EVE_et_s,flyby1_KERBIN_vinf_in_km_s,flyby1_KERBIN_vinf_out_km_s,flyby1_KERBIN_vinf_mismatch_km_s,flyby1_KERBIN_turn_required_deg,flyby1_KERBIN_turn_max_deg,flyby1_KERBIN_turn_margin_deg,flyby1_KERBIN_turn_excess_deg,flyby2_EVE_vinf_in_km_s,flyby2_EVE_vinf_out_km_s,flyby2_EVE_vinf_mismatch_km_s,flyby2_EVE_turn_required_deg,flyby2_EVE_turn_max_deg,flyby2_EVE_turn_margin_deg,flyby2_EVE_turn_excess_deg,event3_DUNA_et_s,flyby3_DUNA_vinf_in_km_s,flyby3_DUNA_vinf_out_km_s,flyby3_DUNA_vinf_mismatch_km_s,flyby3_DUNA_turn_required_deg,flyby3_DUNA_turn_max_deg,flyby3_DUNA_turn_margin_deg,flyby3_DUNA_turn_excess_deg,event2_DUNA_et_s,flyby2_DUNA_vinf_in_km_s,flyby2_DUNA_vinf_out_km_s,flyby2_DUNA_vinf_mismatch_km_s,flyby2_DUNA_turn_required_deg,flyby2_DUNA_turn_max_deg,flyby2_DUNA_turn_margin_deg,flyby2_DUNA_turn_excess_deg,event3_EVE_et_s,flyby3_EVE_vinf_in_km_s,flyby3_EVE_vinf_out_km_s,flyby3_EVE_vinf_mismatch_km_s,flyby3_EVE_turn_required_deg,flyby3_EVE_turn_max_deg,flyby3_EVE_turn_margin_deg,flyby3_EVE_turn_excess_deg
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,38.23547990480166,5.661873572760662,2.491041850977645,2.9540412515729186,0.216790470210098,0.0,1.466865792406529,2200.0,"444096081.851686,458784081.851686,508032081.851686,634176081.851686","170,570,1460","right_cw1,left_cw1,left_cw1",444096081.8516864,458784081.8516864,508032081.8516864,,,right_cw1,170.0,-5.2373998470878185,0.3652384999809875,-12.164927751186552,17.253931533205005,-0.06690548334805219,-6.719403138346861,left_cw1,570.0,18.871604167745136,0.21422333994342443,-10.043142308928868,4.5404035814729315,0.4697014047520285,-16.308042297236902,left_cw1,1460.0,3.3820938994136553,0.5723915639152326,-19.073197753168955,-1.8435190732310347,-0.08286250124134624,2.9711321047088113,,,,,,,,,4.267225761624249,4.415075997601675,0.14785023597742608,50.51697708963793,71.9137394689445,21.396762379306566,0.0,7.3238353304782695,7.392775564710941,0.06894023423267193,23.51624641375284,24.983112206159365,1.466865792406529,0.0,,,,,,,,4,634176081.8516865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,97.35518755313824,5.668313580931214,2.196635599634933,2.856998823910953,0.6146791573853281,0.0,3.996174492136473,1312.0,"343872081.851686,362016081.851686,388800081.851686,414028881.851686,457228881.851686","210,310,292,500","left_cw1,right_cw1,0rev_cw1,0rev_cw1",343872081.8516864,362016081.8516864,388800081.8516864,414028881.8516864,457228881.8516864,left_cw1,210.0,-5.7709597354143565,-0.4800841362164951,12.128848010567761,14.586007908313531,0.5655762059327771,-11.645491246576908,right_cw1,310.0,18.70035247945705,-0.06283757000933685,-10.07755408774583,14.20107255112163,-0.37977024317577923,8.563147608313582,0rev_cw1,292.0,14.310797626769439,-0.0002569511773587288,9.483947683717238,7.532980946300878,0.0010856420544544754,-15.568268308005262,0rev_cw1,500.0,6.4264422801177155,0.7263059196974856,-18.219554453068717,-2.2643084064609993,-0.11540115301283448,2.7867137661253674,3.593944196805863,3.6918065006531364,0.09786230384727324,75.230984947876,83.95836406484338,8.727379116967388,0.0,6.932048622974504,6.5826381007011605,0.34941052227334346,7.971513104707979,28.54937379588556,20.57786069117758,0.0,6.57902048641592,6.4116141551512085,0.16740633126471138,26.328829370454,30.32500386259047,3.996174492136473,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,70.80635949494386,5.668555970563209,1.7525351031830187,3.4808125538365053,0.4352083135436846,0.0,2.2769205301512927,2464.0,"473472081.851686,481248081.851686,495936081.851686,546393681.851686,686361681.851686","90,170,584,1620","0rev_cw1,0rev_cw0,right_cw1,left_cw1",473472081.8516864,481248081.8516864,495936081.8516864,546393681.8516865,686361681.8516865,0rev_cw1,90.0,-13.502419389643668,0.4822276893110615,-1.9205765293190047,6.177747655779454,-0.32576407226898485,17.450266265131006,0rev_cw0,170.0,3.5655243072112985,0.07347787658938094,19.8113690836296,15.192540748129044,-0.4767660826922415,0.5180173554838357,right_cw1,584.0,18.185904786974753,0.000705960103942301,-1.330471282615191,13.826174396623223,-0.0004958751354101746,12.020530348047487,left_cw1,1620.0,13.248086180711669,-0.08530332723738966,13.923690226537481,-0.9350325058043552,0.01820939732828445,-4.359063865135732,2.8930966119290855,2.7451335633073017,0.14796304862178378,77.8324799400127,100.94377330877985,23.111293368767146,0.0,4.96620392792767,5.102906703297707,0.13670277537003717,41.264814240645464,43.54173477079675,2.2769205301512927,0.0,5.090327949908922,4.939785460357058,0.15054248955186367,22.83293700082039,43.765494168406974,20.932557167586584,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,111.44560006995914,5.677108987186411,1.9005287319504653,3.0683001675828225,0.7082800876531228,0.0,2.7727080489284077,2120.0,"241920081.851686,261792081.851686,288576081.851686,425088081.851686","230,310,1580","left_cw0,right_cw0,left_cw0",241920081.8516864,261792081.8516864,288576081.85168636,,,left_cw0,230.0,6.715143177542961,-0.11212947937617902,-11.205885080188501,-17.972703142590145,0.051153478699164825,-5.412231336300486,right_cw0,310.0,-18.93783318971345,-0.022537116765681396,-9.914846495668657,-0.9699238171274613,-0.1312866402892984,-16.622928407959247,left_cw0,1580.0,0.5067894453147419,-0.2110680232341671,-19.301589753925995,0.19922279833225853,0.03810759687760154,3.5941865197542384,,,,,,,,,3.9964801408650517,3.7287097559554727,0.26777038490957894,73.09847661030858,79.9457408677077,6.847264257399112,0.0,6.487093201698194,6.927602904441738,0.44050970274354384,26.104263028814298,28.876971077742702,2.7727080489284077,0.0,,,,,,,,4,425088081.85168636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,39.84258571958133,5.67715167891577,2.054145893728294,3.394666743567048,0.22833904162042806,0.0,2.9842059512998,1480.0,"292032081.851686,311904081.851686,362880081.851686,419904081.851686","230,590,660","left_cw1,left_cw1,0rev_cw1",292032081.8516864,311904081.8516864,362880081.8516864,,,left_cw1,230.0,12.907197008038146,-0.4610123424872538,0.6790770017659623,-3.740404890642413,0.21446614686782448,-18.401803763810918,left_cw1,590.0,-0.5182090682684701,0.08790639916838985,-21.58641863873889,-15.083692479312798,0.5625415149046463,-8.413781402097957,0rev_cw1,660.0,-17.889032064937606,0.08447564969725826,-8.128123219082738,0.2431611543100478,-0.0028301316658059655,3.7749987243047967,,,,,,,,,3.926796513026883,3.9047065684413726,0.0220899445855105,70.71864211263345,79.0063752176213,8.287733104987858,0.0,7.105700567394484,7.3119496644294015,0.20624909703491756,22.825741295228294,25.809947246528093,2.9842059512998,0.0,,,,,,,,4,419904081.8516864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,111.79485394878026,5.6872150984831915,2.054145893728294,2.922096606794657,0.7109725979602404,0.0,3.6705515770967243,1798.0,"292032081.851686,311904081.851686,362880081.851686,400723281.851686,447379281.851686","230,590,438,540","left_cw1,left_cw1,right_cw1,0rev_cw0",292032081.8516864,311904081.8516864,362880081.8516864,400723281.8516864,447379281.8516864,left_cw1,230.0,12.907197008038146,-0.4610123424872538,0.6790770017659623,-3.740404890642413,0.21446614686782448,-18.401803763810918,left_cw1,590.0,-0.5182090682684701,0.08790639916838985,-21.58641863873889,-15.083692479312798,0.5625415149046463,-8.413781402097957,right_cw1,438.0,-15.753397373114067,0.00038101429064456955,-8.573227173007849,10.072026369017738,0.0008655669770538205,-14.266396836794783,0rev_cw0,540.0,12.891259247947609,-0.5752679594542804,-14.183574368345731,-1.9584379171163184,0.1008570328585147,3.0118909725618397,3.926796513026883,3.9047065684413726,0.0220899445855105,70.71864211263345,79.0063752176213,8.287733104987858,0.0,7.105700567394484,7.263492586413454,0.1577920190189701,6.980089518477924,25.947523899497984,18.96743438102006,0.0,7.274502482398661,6.743411848042901,0.5310906343557598,23.30529413166072,26.975845708757443,3.6705515770967243,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,98.88151074292225,5.690411691914278,1.8726084768401028,3.1929811169699827,0.6248220981041919,0.0,4.486721446981147,1332.0,"65664081.8516864,85536081.8516864,112320081.851686,137548881.851686,180748881.851686","230,310,292,500","left_cw1,right_cw1,0rev_cw1,0rev_cw1",65664081.8516864,85536081.8516864,112320081.8516864,137548881.85168642,180748881.85168642,left_cw1,230.0,-7.252289237517301,0.3961826739438628,-11.284798828671377,-12.432837532002434,-0.18136824115516992,13.838897355372518,right_cw1,310.0,-16.957929088049458,0.07583998928151192,12.777092761038572,-15.57786571094145,0.4580156356101659,-6.61729696530911,0rev_cw1,292.0,-16.067111841097187,-7.992457968800142e-05,-6.926741679248099,-3.4152861291461285,-0.00019217054171448273,16.92397755296859,0rev_cw1,500.0,-1.5740948785869309,-0.5614036077554639,19.11616023759298,2.5167014387239126,0.0706772574489638,-2.8938330871431974,3.5791761644246445,3.689685133123021,0.11050896869837645,79.63009061435706,84.11681206133821,4.486721446981147,0.0,6.42514737060732,6.605785729286021,0.18063835867870104,6.298197661294309,30.183187971983777,23.884990310689467,0.0,6.605200244016389,6.271525473289275,0.3336747707271144,26.02274064815605,30.73081044116023,4.708069793004182,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,72.81997135721792,5.700942117069907,2.0467285534764406,3.20487651929108,0.4493370443023861,0.0,2.9989773198445606,1664.0,"212544081.851686,230688081.851686,262656081.851686,313113681.851686,356313681.851686","210,370,584,500","left_cw0,left_cw1,right_cw1,0rev_cw0",212544081.8516864,230688081.8516864,262656081.8516864,313113681.85168636,356313681.85168636,left_cw0,210.0,12.891920320751383,-0.6621134379534934,-2.8687164073974047,-14.904973840900329,0.8159776696258475,11.41741702254933,left_cw1,370.0,-15.110451179239659,-0.07282705033690204,13.327884300548074,4.212997281144867,-0.4763052799595988,14.608634888289028,right_cw1,584.0,6.702949738713957,-0.000621146524586948,17.056250846837706,-7.9089262499754565,-0.0008031208322447933,16.846889458894328,0rev_cw0,500.0,-9.611924669871158,1.8505223801651813,16.747677900292523,2.288443441596767,-0.38377713632141625,-3.2520518316379032,3.207076308766955,3.1531001998897543,0.05397610887720061,38.87406428322395,93.11556148233885,54.241497199114896,0.0,4.782873964355838,5.105055554794178,0.3221815904383396,41.59507912059083,44.59405644043539,2.9989773198445606,0.0,5.0623408611241665,5.135520206111012,0.07317934498684586,28.571811836203924,42.81345948618511,14.241647649981182,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,34.88300657751735,5.702742152280367,2.2943033637882775,3.2138756719600567,0.1945631165320325,0.0,6.361531467159178,2320.0,"22464081.8516864,30240081.8516864,93312081.8516864,222912081.851686","90,730,1500","0rev_cw0,left_cw0,left_cw1",22464081.851686403,30240081.851686403,93312081.8516864,,,0rev_cw0,90.0,10.88857352869173,-0.3776415215908876,-6.258452117469858,-10.88040045430165,0.09556657965874588,-14.996122042433743,left_cw0,730.0,-10.434792793163528,-0.02983891677615133,-19.457093184453186,-17.776671131220446,0.4854270944476036,1.2561795232886626,left_cw1,1500.0,-19.344449550348667,-0.18829418046977595,2.5999599780719267,2.669908366668359,0.012296796031227554,2.1895511176984024,,,,,,,,,5.030325365346546,5.139315493283017,0.10899012793647067,52.32343851250499,61.19645845935504,8.873019946850052,0.0,7.9057885478039,7.991361536399462,0.08557298859556184,15.693513589956678,22.055045057115855,6.361531467159178,0.0,,,,,,,,4,222912081.85168642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,49.36087742874271,5.70370288969376,2.544468602156347,2.867606942697588,0.2916273448398252,0.0,8.724608805140269,2770.0,"212544081.851686,234144081.851686,259200081.851686,322272081.851686,451872081.851686","250,290,730,1500","left_cw0,right_cw0,left_cw0,left_cw0",212544081.8516864,234144081.8516864,259200081.8516864,322272081.85168636,451872081.85168636,left_cw0,250.0,12.781754837324458,-0.4455767295743042,-3.639103467334481,-5.882940808278199,0.12219990831190498,-18.112077273889003,right_cw0,290.0,-4.168757582057266,-0.12840007325888608,-20.786164921402186,11.450733054978505,-0.5194534309379278,-11.522499250644998,left_cw0,730.0,12.607726803414243,-0.3431007225839584,-11.7931721683952,12.60695620373935,-0.3431006469346296,-11.795140988923553,left_cw0,1500.0,15.022703404182986,-0.6169245744645064,-11.856964499975694,-2.0986079654860585,0.1013069867831254,2.890952680997912,3.6038662965142714,3.7072795764236397,0.10341327990936833,51.6490529104348,83.72071343885361,32.07166052841881,0.0,6.469652106189534,6.430934782460271,0.038717323729262176,10.680247831392924,30.645193872055476,19.964946040662554,0.0,6.4368088760555775,6.586305617256772,0.14949674120119472,21.486023096654066,30.210631901794333,8.724608805140269,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,14.559273931571154,5.7188939071382885,2.4582456061536595,3.2026653875458875,0.05798291343874151,0.0,2.5478175177887277,1840.0,"896832081.851686,916704081.851686,943488081.851686,1055808081.85169","230,310,1300","left_cw0,right_cw0,left_cw0",896832081.8516864,916704081.8516864,943488081.8516864,,,left_cw0,230.0,-8.240971947849202,0.29149897412309306,10.464829554731097,14.284295247967616,-0.03656559830155496,11.502990053866341,right_cw0,310.0,14.432229418155329,0.15599421916384454,15.456258724391315,-1.606015176530268,0.3672052240836384,16.843438951547515,left_cw0,1300.0,-3.7079980075145436,0.2425594166432178,18.951543526381926,-0.8957996567762877,-0.036887024643242,-3.68547488720302,,,,,,,,,4.029954609568035,4.074891165829721,0.04493655626168547,58.505273073228125,76.6461867308953,18.140913657667173,0.0,6.968590070407662,6.955543713230606,0.013046357177056045,24.712055052349537,27.259872570138263,2.5478175177887277,0.0,,,,,,,,4,1055808081.8516864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-DUNA-JOOL,KERBIN EVE KERBIN DUNA JOOL,64.12074400435031,5.724933930452758,2.1299614426777542,3.2066320818397176,0.38834040593528574,0.0,3.18809410274064,4360.0,"575424081.851686,583200081.851686,646272081.851686,812160081.851686,952128081.851686","90,730,1920,1620","0rev_cw0,left_cw0,left_cw1,left_cw1",575424081.8516864,583200081.8516864,646272081.8516864,,952128081.8516864,0rev_cw0,90.0,12.638419888176754,-0.43987192001718084,-1.1928461924281613,-5.813980298140475,0.17713247466528928,-17.699512807313397,left_cw0,730.0,-3.5402823393646905,0.05586127665794974,-21.77461844217622,-16.69316016813339,0.5576040026256575,-6.312240862022373,left_cw1,1920.0,-18.84241676065346,-0.004817282672486319,-5.304182034432241,-13.915870172923018,-0.004505647344791536,3.5349616306798577,left_cw1,1620.0,-13.941670492741839,-0.005652847088866114,3.5763828063001233,1.3487371657586098,-0.00021118821546174717,3.3008649843449236,4.513406624431158,4.655381661730382,0.14197503729922367,61.18807751080541,68.18332786361727,6.995250352811864,0.0,7.84063700373192,7.600175506471327,0.24046149726059252,18.094468471561456,23.1270084060687,5.032539934507244,0.0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,812160081.8516864,8.931557264767093,8.925653393391624,0.005903871375469549,0.3109373893599898,3.4990314921006296,3.18809410274064,0.0,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,60.476000137673054,5.7279333419346905,2.103976054661268,3.258051665657179,0.3659056216162435,0.0,1.7352250323298797,1920.0,"15552081.8516864,35424081.8516864,62208081.8516864,181440081.851686","230,310,1380","left_cw0,right_cw0,left_cw0",15552081.851686401,35424081.8516864,62208081.8516864,,,left_cw0,230.0,-13.334248271869253,0.4547428926398762,2.213848146719094,5.936287509427429,-0.1467747666237424,17.44018805988656,right_cw0,310.0,3.239097261453649,0.14781028352200812,20.881675750268222,-12.420586373659734,0.5413814998497265,11.615448006867386,left_cw0,1380.0,-15.59881171516492,0.7054756864940217,11.604637314445881,2.6896358135457588,-0.13123335554260784,-2.7251685101696115,,,,,,,,,3.5107511518073196,3.7411838312108134,0.23043267940349388,74.28176801812111,84.27592357142223,9.994155553301118,0.0,6.661595090286696,6.526122148073946,0.13547294221274964,27.90474835377884,29.639973386108718,1.7352250323298797,0.0,,,,,,,,4,181440081.85168642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,75.78667512095164,5.732488356468398,2.3028253669448384,2.9603331964899486,0.46932979303361044,0.0,1.052924462135834,1060.0,"546048081.851686,564192081.851686,590976081.851686,637632081.851686","210,310,540","left_cw1,right_cw0,0rev_cw0",546048081.8516864,564192081.8516864,590976081.8516864,,,left_cw1,210.0,8.058835431455211,-0.5748857528471402,10.179435784450538,-0.8945631675314893,0.6198732115656375,-18.70613994001123,right_cw0,310.0,2.126960715290627,-0.1808757826468936,-21.27641993608072,14.00260688721205,-0.5732308323171397,-8.719027754068946,0rev_cw0,540.0,17.14517018453521,-0.6175206445609078,-8.457416400303082,-2.9890095621504233,0.1101414574981309,2.067687874755602,,,,,,,,,4.19922160606351,3.9469253357804677,0.25229627028304247,59.478651337292774,76.29638229009682,16.817730952804048,0.0,6.891162643443021,7.108196166193589,0.21703352275056798,25.978794203775564,27.0317186659114,1.052924462135834,0.0,,,,,,,,4,637632081.8516864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-DUNA-JOOL,KERBIN DUNA KERBIN DUNA JOOL,62.86724466451802,5.737409260800949,2.3935155340567613,2.9631275735086002,0.38076615323558816,0.0,1.70820009826546,3140.0,"112320081.851686,146880081.851686,188352081.851686,333504081.851686,383616081.851686","400,480,1680,580","right_cw1,left_cw0,left_cw1,0rev_cw1",112320081.8516864,,188352081.85168642,,383616081.8516864,right_cw1,400.0,-11.779468671326866,0.007457659368977152,-12.88261856503502,9.288392811609617,-2.0908080544859015e-06,-8.426472580919448,left_cw0,480.0,8.779343520088736,-0.15227923088734546,-7.910358925032402,-16.876099493985432,0.22929365394559792,2.1074307557797654,left_cw1,1680.0,-18.664020170422567,-0.016814176823640427,5.28759398727515,-6.154766004630452,-0.009164262585658348,12.845757963818972,0rev_cw1,580.0,-6.092241175197064,-0.2471294190554223,13.104333998793116,3.8940381234970802,-0.008719353967110105,0.1231245948283336,,,,,,,,4.0631563141685785,4.360956910788474,0.29780059661989533,51.302371078210406,54.412899343609524,3.1105282653991195,0.0,,,,,,,,5,,146880081.85168642,4.02396248104194,3.9517669728344282,0.07219550820751142,10.607485501192796,15.672204166313419,5.064718665120624,0.0,,,,,,,,,,,,,,,,,333504081.8516864,8.0939951304071,8.083225081998918,0.01077004840818141,2.527365868122018,4.235565966387478,1.70820009826546,0.0,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,28.678498761659093,5.73804664980693,2.480573528857184,3.104836189598984,0.15263693135076206,0.0,6.9466260574958305,2458.0,"247104081.851686,265248081.851686,285120081.851686,322963281.851686,459475281.851686","210,230,438,1580","left_cw1,0rev_cw1,right_cw1,left_cw0",247104081.8516864,265248081.8516864,285120081.85168636,322963281.85168636,459475281.85168636,left_cw1,210.0,6.57565867721978,-0.2735498350841818,10.540611386630992,14.154004505002856,0.05856730683724253,-11.353483198835196,0rev_cw1,230.0,17.495958622413873,-0.2480883285555182,-11.738070736086662,-9.364578724445224,0.41743519915267174,-13.908452129394082,right_cw1,438.0,-10.591522428847796,0.0005504909548948193,-14.431490611822692,15.007061644614065,0.0005895607996761472,-8.869282955485302,left_cw0,1580.0,17.20373240761884,-0.6358206480704529,-8.378252841729992,-3.3584315174548816,0.12420866197984654,1.6585819162947977,5.242822911908484,5.297876132557509,0.05505322064902529,37.377857908492835,58.82558352530972,21.447725616816886,0.0,7.339532043895208,7.260450721678738,0.07908132221646991,10.96723062128316,25.30123823292721,14.334007611644049,0.0,7.262631438299695,7.281133826784962,0.018502388485266863,18.509965988719596,25.456592046215427,6.9466260574958305,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,25.639615676670758,5.738633923308928,2.490419949846922,3.1165712816519306,0.13164269181007526,0.0,1.8422859610487707,2360.0,"91584081.8516864,111456081.851686,162432081.851686,295488081.851686","230,590,1540","left_cw0,left_cw0,left_cw1",91584081.8516864,111456081.8516864,162432081.85168642,,,left_cw0,230.0,-2.9862932569976515,0.09692792669849547,12.86342820040339,17.864734617589555,-0.012536643937168725,4.284129824501202,left_cw0,590.0,19.82790929226182,0.003367196797716257,7.950648883267817,12.009714785887663,-0.11330082932999522,-11.953841710199818,left_cw1,1540.0,12.238626859744585,0.4796104357790719,-14.84466871020782,-3.773043590153489,-0.033566991832969434,-0.05882289110331329,,,,,,,,,4.114395915775093,4.243282664273245,0.12888674849815196,59.66313139480105,74.53241575071928,14.869284355918225,0.0,7.327841890717858,7.330597834029781,0.0027559433119233034,23.29880114583591,25.14108710688468,1.8422859610487707,0.0,,,,,,,,4,295488081.8516864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,89.87213774042331,5.745338468315804,1.8054700926476037,3.377647452894496,0.5622209227737041,0.0,1.2613525371588172,2784.0,"442368081.851686,462240081.851686,495936081.851686,546393681.851686,682905681.851686","230,390,584,1580","left_cw1,left_cw0,right_cw1,left_cw1",442368081.8516864,462240081.8516864,495936081.8516864,546393681.8516865,682905681.8516865,left_cw1,230.0,-13.006566517657259,0.5126261179723081,-4.096025511668226,1.860311133194654,-0.3095254670946326,18.446242071686306,left_cw0,390.0,0.18894949928364146,0.21256853385881408,20.296215220453192,15.377163292479418,-0.550163946992972,0.8475503011397425,right_cw1,584.0,18.185904786974753,0.000705960103942301,-1.330471282615191,13.826174396623223,-0.0004958751354101746,12.020530348047487,left_cw1,1580.0,13.806509560133675,-0.3825521129904637,13.338095518119081,-1.6040905436106367,0.08445525631700322,-4.031376888758648,2.9666413920698194,3.1056819882921087,0.13904059622228937,49.53890915979553,96.1638929505141,46.624983790718574,0.0,5.336479561277815,5.102906703297707,0.23357285798010796,40.228195355657384,41.4895478928162,1.2613525371588172,0.0,5.090327949908922,5.279935418480228,0.18960746857130673,15.060767701307139,41.86291518335255,26.802147482045413,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,53.33594078762304,5.747697424286628,2.544468602156347,2.885646094861045,0.31758272726923487,0.0,5.812551768582215,2810.0,"212544081.851686,234144081.851686,259200081.851686,322272081.851686,455328081.851686","250,290,730,1540","left_cw0,right_cw0,left_cw0,left_cw0",212544081.8516864,234144081.8516864,259200081.8516864,322272081.85168636,455328081.85168636,left_cw0,250.0,12.781754837324458,-0.4455767295743042,-3.639103467334481,-5.882940808278199,0.12219990831190498,-18.112077273889003,right_cw0,290.0,-4.168757582057266,-0.12840007325888608,-20.786164921402186,11.450733054978505,-0.5194534309379278,-11.522499250644998,left_cw0,730.0,12.607726803414243,-0.3431007225839584,-11.7931721683952,12.60695620373935,-0.3431006469346296,-11.795140988923553,left_cw0,1540.0,15.365625352168498,-0.7578827845207353,-11.417234992507268,-2.715870795036541,0.14066131010822686,2.467220741092232,3.6038662965142714,3.7072795764236397,0.10341327990936833,51.6490529104348,83.72071343885361,32.07166052841881,0.0,6.469652106189534,6.430934782460271,0.038717323729262176,10.680247831392924,30.645193872055476,19.964946040662554,0.0,6.4368088760555775,6.261356752424973,0.17545212363060436,25.569402860042846,31.38195462862506,5.812551768582215,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
