cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_JOOL_et_s,leg1_path,leg1_tof_days
7.769770410767903,7.553480198584467,4.755263551894375,2.7982166466900917,0,0,,1580.0,"822528081.851686,959040081.851686",1580,left_cw1,822528081.8516864,959040081.8516864,left_cw1,1580.0
7.901704060752092,7.553997010786315,4.593834891464655,2.96016211932166,0,0,,2540.0,"209088081.851686,428544081.851686",2540,right_cw0,209088081.8516864,428544081.85168636,right_cw0,2540.0
7.923643577506795,7.554033721243961,4.613296625199826,2.9407370960441344,0,0,,2700.0,"727488081.851686,960768081.851686",2700,left_cw1,727488081.8516864,960768081.8516864,left_cw1,2700.0
7.90258806866647,7.5548810187006925,4.594744990289352,2.9601360284113403,0,0,,2540.0,"571968081.851686,791424081.851686",2540,right_cw0,571968081.8516864,791424081.8516864,right_cw0,2540.0
7.784139798135297,7.556898182803333,4.566675307734232,2.990222875069101,0,0,,1660.0,"632448081.851686,775872081.851686",1660,left_cw1,632448081.8516864,775872081.8516864,left_cw1,1660.0
7.7747009910462195,7.5584107788627835,4.545041478202437,3.0133693006603464,0,0,,1580.0,"805248081.851686,941760081.851686",1580,left_cw0,805248081.8516864,941760081.8516864,left_cw0,1580.0
7.780259435091866,7.5584935213341655,4.470951558728175,3.0875419626059903,0,0,,1620.0,"442368081.851686,582336081.851686",1620,left_cw0,442368081.8516864,582336081.8516865,left_cw0,1620.0
7.75863642520598,7.558773317745336,4.7335764630270765,2.8251968547182593,0,0,,1460.0,"286848081.851686,412992081.851686",1460,left_cw1,286848081.8516864,412992081.8516864,left_cw1,1460.0
7.902053406693213,7.5598220583017,4.488222329428846,3.071599728872853,0,0,,2500.0,"639360081.851686,855360081.851686",2500,left_cw0,639360081.8516864,855360081.8516864,left_cw0,2500.0
7.917526441709081,7.56434369016904,4.763466939923177,2.8008767502458634,0,0,,2580.0,"917568081.851686,1140480081.85169",2580,left_cw0,917568081.8516864,1140480081.8516865,left_cw0,2580.0
7.770221744153444,7.564882935118536,4.751748100839573,2.8131348342789635,0,0,,1500.0,"96768081.8516864,226368081.851686",1500,left_cw1,96768081.8516864,226368081.85168642,left_cw1,1500.0
7.772482477683438,7.56714366864853,4.457188656281028,3.1099550123675015,0,0,,1500.0,"198720081.851686,328320081.851686",1500,left_cw1,198720081.8516864,328320081.85168636,left_cw1,1500.0
7.652484771295408,7.567611396894313,4.675991653244137,2.8916197436501765,0,0,,620.0,"917568081.851686,971136081.851686",620,0rev_cw1,917568081.8516864,971136081.8516864,0rev_cw1,620.0
7.922336007092014,7.5691532555519725,4.8262409407478515,2.742912314804121,0,0,,2580.0,"571968081.851686,794880081.851686",2580,left_cw0,571968081.8516864,794880081.8516864,left_cw0,2580.0
7.7747499907804425,7.569411181745535,4.512342920512707,3.057068261232828,0,0,,1500.0,"371520081.851686,501120081.851686",1500,left_cw0,371520081.8516864,501120081.8516864,left_cw0,1500.0
7.912067262811364,7.569835914419851,4.58202381536828,2.9878120990515717,0,0,,2500.0,"812160081.851686,1028160081.85169",2500,left_cw0,812160081.8516864,1028160081.8516864,left_cw0,2500.0
7.9175557918616555,7.569848741895878,4.469086006155462,3.1007627357404166,0,0,,2540.0,"191808081.851686,411264081.851686",2540,right_cw1,191808081.8516864,411264081.85168636,right_cw1,2540.0
7.912511835544976,7.570280487153463,4.830189791475509,2.7400906956779534,0,0,,2500.0,"554688081.851686,770688081.851686",2500,left_cw1,554688081.8516864,770688081.8516864,left_cw1,2500.0
7.886800821734897,7.571947981214706,4.604032089228226,2.9679158919864794,0,0,,2300.0,"482112081.851686,680832081.851686",2300,left_cw0,482112081.8516864,680832081.8516865,left_cw0,2300.0
7.759681281310207,7.5762452785723555,4.487239996772742,3.089005281799613,0,0,,1340.0,"924480081.851686,1040256081.85169",1340,left_cw1,924480081.8516864,1040256081.8516864,left_cw1,1340.0
7.950197589150085,7.580587732887252,4.739904040979206,2.840683691908046,0,0,,2700.0,"744768081.851686,978048081.851686",2700,left_cw1,744768081.8516864,978048081.8516864,left_cw1,2700.0
7.798353107141948,7.582062894958512,4.807552450779279,2.774510444179233,0,0,,1580.0,"114048081.851686,250560081.851686",1580,left_cw0,114048081.8516864,250560081.85168642,left_cw0,1580.0
7.925280870342364,7.583049521950851,4.778547064479506,2.804502457471346,0,0,,2500.0,"190080081.851686,406080081.851686",2500,left_cw0,190080081.8516864,406080081.85168636,left_cw0,2500.0
7.662474881114838,7.583077208288008,4.726316177797134,2.8567610304908735,0,0,,580.0,"191808081.851686,241920081.851686",580,0rev_cw1,191808081.8516864,241920081.8516864,0rev_cw1,580.0
7.782942521101306,7.583079413640663,4.500805311565457,3.0822741020752056,0,0,,1460.0,"924480081.851686,1050624081.85169",1460,left_cw1,924480081.8516864,1050624081.8516864,left_cw1,1460.0
7.959722704169632,7.584637146332534,4.666997660950619,2.917639485381915,0,0,,2740.0,"19008081.8516864,255744081.851686",2740,left_cw1,19008081.851686403,255744081.85168642,left_cw1,2740.0
7.659289116622929,7.585367145370363,4.732042060700071,2.8533250846702924,0,0,,540.0,"1728081.8516864,48384081.8516864",540,0rev_cw1,1728081.8516864013,48384081.8516864,0rev_cw1,540.0
7.671565511031337,7.5866921366302424,4.524020324891057,3.062671811739185,0,0,,620.0,"537408081.851686,590976081.851686",620,0rev_cw0,537408081.8516864,590976081.8516864,0rev_cw0,620.0
7.958839833091336,7.589229976828502,4.708517136053652,2.8807128407748497,0,0,,2700.0,"917568081.851686,1150848081.85169",2700,left_cw1,917568081.8516864,1150848081.8516865,left_cw1,2700.0
7.669979337416645,7.5905816645898145,4.539900766618831,3.050680897970984,0,0,,580.0,"174528081.851686,224640081.851686",580,0rev_cw0,174528081.8516864,224640081.8516864,0rev_cw0,580.0
7.907192337006116,7.592339496485924,4.578376753182963,3.0139627433029617,0,0,,2300.0,"499392081.851686,698112081.851686",2300,left_cw1,499392081.8516864,698112081.8516865,left_cw1,2300.0
7.929693962593463,7.592938315776214,4.628622930802035,2.96431538497418,0,0,,2460.0,"727488081.851686,940032081.851686",2460,right_cw1,727488081.8516864,940032081.8516864,right_cw1,2460.0
7.800199528901178,7.59486071986627,4.599558919009301,2.995301800856969,0,0,,1500.0,"544320081.851686,673920081.851686",1500,left_cw0,544320081.8516864,673920081.8516864,left_cw0,1500.0
7.681458533907114,7.596585159506019,4.45558794443259,3.140997215073429,0,0,,620.0,"174528081.851686,228096081.851686",620,0rev_cw0,174528081.8516864,228096081.8516864,0rev_cw0,620.0
7.945006766552694,7.597299716586917,4.890374077143724,2.706925639443194,0,0,,2540.0,"762048081.851686,981504081.851686",2540,left_cw0,762048081.8516864,981504081.8516864,left_cw0,2540.0
7.940287728285279,7.598056379893766,4.637257390220766,2.9607989896730005,0,0,,2500.0,"81.8516864013697,216000081.851686",2500,left_cw0,81.85168640136972,216000081.8516864,left_cw0,2500.0
7.798485436732234,7.59862232927159,4.729200309316775,2.8694220199548144,0,0,,1460.0,"805248081.851686,931392081.851686",1460,left_cw1,805248081.8516864,931392081.8516864,left_cw1,1460.0
7.9089200033377365,7.599542864391809,4.592623692582147,3.006919171809663,0,0,,2260.0,"862272081.851686,1057536081.85169",2260,left_cw1,862272081.8516864,1057536081.8516864,left_cw1,2260.0
7.8011642507534695,7.601301143292826,4.435391211836676,3.1659099314561496,0,0,,1460.0,"216000081.851686,342144081.851686",1460,left_cw1,216000081.8516864,342144081.85168636,left_cw1,1460.0
7.944067919957981,7.601836571566468,4.50698068709003,3.0948558844764387,0,0,,2500.0,"364608081.851686,580608081.851686",2500,right_cw1,364608081.8516864,580608081.8516865,right_cw1,2500.0
7.949850359036093,7.602143309070316,4.883140541942406,2.7190027671279102,0,0,,2540.0,"209088081.851686,428544081.851686",2540,left_cw0,209088081.8516864,428544081.85168636,left_cw0,2540.0
7.9449178291945985,7.602686480803086,4.582601608893055,3.020084871910031,0,0,,2500.0,"191808081.851686,407808081.851686",2500,right_cw1,191808081.8516864,407808081.85168636,right_cw1,2500.0
7.815188362387854,7.604373851778682,4.873778678901279,2.7305951728774027,0,0,,1540.0,"839808081.851686,972864081.851686",1540,left_cw0,839808081.8516864,972864081.8516864,left_cw0,1540.0
7.919434353067273,7.604581512547082,4.627242340066255,2.9773391724808262,0,0,,2300.0,"119232081.851686,317952081.851686",2300,left_cw0,119232081.8516864,317952081.8516864,left_cw0,2300.0
7.976504948062217,7.606895091799384,4.544547482846066,3.0623476089533175,0,0,,2700.0,"537408081.851686,770688081.851686",2700,left_cw0,537408081.8516864,770688081.8516864,left_cw0,2700.0
7.9778812527650445,7.608271396502211,4.463764467010538,3.144506929491673,0,0,,2700.0,"174528081.851686,407808081.851686",2700,left_cw0,174528081.8516864,407808081.85168636,left_cw0,2700.0
7.820492642316479,7.609678131707307,4.697535918939785,2.9121422127675216,0,0,,1540.0,"269568081.851686,402624081.851686",1540,left_cw1,269568081.8516864,402624081.8516864,left_cw1,1540.0
7.805104578599862,7.610717172713483,4.541318917168239,3.069398255545244,0,0,,1420.0,"216000081.851686,338688081.851686",1420,left_cw1,216000081.8516864,338688081.85168636,left_cw1,1420.0
7.8051437392055965,7.610756333319217,4.5045080703845,3.1062482629347166,0,0,,1420.0,"941760081.851686,1064448081.85169",1420,left_cw1,941760081.8516864,1064448081.8516864,left_cw1,1420.0
7.953340646088821,7.6111092976973085,4.780820489809843,2.8302888078874657,0,0,,2500.0,"727488081.851686,943488081.851686",2500,left_cw1,727488081.8516864,943488081.8516864,left_cw1,2500.0
7.810983942802319,7.6111208353416755,4.618249503157666,2.9928713321840092,0,0,,1460.0,"286848081.851686,412992081.851686",1460,right_cw1,286848081.8516864,412992081.8516864,right_cw1,1460.0
7.926029310605574,7.611176470085383,4.6024480955962614,3.0087283744891216,0,0,,2300.0,"672192081.851686,870912081.851686",2300,left_cw1,672192081.8516864,870912081.8516864,left_cw1,2300.0
7.9600662072419865,7.6123591572762095,4.695960302735493,2.916398854540717,0,0,,2540.0,"900288081.851686,1119744081.85169",2540,left_cw1,900288081.8516864,1119744081.8516865,left_cw1,2540.0
7.955501287187937,7.613269938796424,4.433880426597263,3.1793895121991618,0,0,,2500.0,"466560081.851686,682560081.851686",2500,left_cw0,466560081.8516864,682560081.8516865,left_cw0,2500.0
7.988850089101945,7.613764531264847,4.638690041086861,2.975074490177986,0,0,,2740.0,"191808081.851686,428544081.851686",2740,left_cw1,191808081.8516864,428544081.85168636,left_cw1,2740.0
7.798053582571011,7.61461757983316,4.574454609700944,3.0401629701322164,0,0,,1340.0,"43200081.8516864,158976081.851686",1340,left_cw0,43200081.8516864,158976081.85168642,left_cw0,1340.0
7.946840398062768,7.615560452819784,4.505311850765771,3.110248602054013,0,0,,2420.0,"656640081.851686,865728081.851686",2420,left_cw0,656640081.8516864,865728081.8516864,left_cw0,2420.0
7.821643725746163,7.616304916711255,4.744980088048479,2.871324828662776,0,0,,1500.0,"269568081.851686,399168081.851686",1500,left_cw1,269568081.8516864,399168081.8516864,left_cw1,1500.0
7.965432107049294,7.617725057083517,4.64799890356292,2.9697261535205963,0,0,,2540.0,"934848081.851686,1154304081.85169",2540,right_cw0,934848081.8516864,1154304081.8516865,right_cw0,2540.0
7.9547621034095,7.618006456592251,4.4754861650653455,3.1425202915269055,0,0,,2460.0,"293760081.851686,506304081.851686",2460,left_cw0,293760081.8516864,506304081.8516864,left_cw0,2460.0
7.955292538062446,7.618536891245197,4.415520880190613,3.2030160110545842,0,0,,2460.0,"656640081.851686,869184081.851686",2460,left_cw1,656640081.8516864,869184081.8516864,left_cw1,2460.0
7.956326426829922,7.6195707800126735,4.534877497550847,3.084693282461827,0,0,,2460.0,"900288081.851686,1112832081.85169",2460,right_cw1,900288081.8516864,1112832081.8516865,right_cw1,2460.0
7.825143222112842,7.619804413077934,4.717475683266523,2.902328729811411,0,0,,1500.0,"354240081.851686,483840081.851686",1500,left_cw1,354240081.8516864,483840081.8516864,left_cw1,1500.0
7.9517864901111945,7.62050654486821,4.738765474263985,2.881741070604225,0,0,,2420.0,"898560081.851686,1107648081.85169",2420,left_cw1,898560081.8516864,1107648081.8516865,left_cw1,2420.0
7.990294446988244,7.620684590725411,4.735959292383648,2.884725298341763,0,0,,2700.0,"381888081.851686,615168081.851686",2700,left_cw1,381888081.8516864,615168081.8516865,left_cw1,2700.0
7.809957708338398,7.621046004026283,4.686377308412784,2.9346686956134986,0,0,,1380.0,"198720081.851686,317952081.851686",1380,left_cw1,198720081.8516864,317952081.85168636,left_cw1,1380.0
7.854627205677511,7.621909888771283,4.580485778031183,3.0414241107400994,0,0,,1700.0,"96768081.8516864,243648081.851686",1700,left_cw1,96768081.8516864,243648081.85168642,left_cw1,1700.0
7.829067310277473,7.6237285012425655,4.873852212338954,2.749876288903612,0,0,,1500.0,"857088081.851686,986688081.851686",1500,left_cw0,857088081.8516864,986688081.8516864,left_cw0,1500.0
7.940173252486862,7.625320411966671,4.589383310832399,3.0359371011342717,0,0,,2300.0,"326592081.851686,525312081.851686",2300,left_cw1,326592081.8516864,525312081.8516864,left_cw1,2300.0
7.811488320596175,7.628052317858324,4.529686671874542,3.0983656459837823,0,0,,1340.0,"25920081.8516864,141696081.851686",1340,left_cw1,25920081.851686403,141696081.85168642,left_cw1,1340.0
7.713321056025798,7.628447681624703,4.734922229827048,2.8935254517976543,0,0,,620.0,"744768081.851686,798336081.851686",620,0rev_cw1,744768081.8516864,798336081.8516864,0rev_cw1,620.0
7.971253942945217,7.629022594553704,4.882884361602245,2.746138232951459,0,0,,2500.0,"381888081.851686,597888081.851686",2500,left_cw0,381888081.8516864,597888081.8516865,left_cw0,2500.0
7.939851503128954,7.630474364183026,4.6171734135712965,3.0133009506117294,0,0,,2260.0,"689472081.851686,884736081.851686",2260,left_cw1,689472081.8516864,884736081.8516864,left_cw1,2260.0
7.980882204677544,7.6331751547117666,4.519145859273341,3.114029295438425,0,0,,2540.0,"727488081.851686,946944081.851686",2540,right_cw1,727488081.8516864,946944081.8516864,right_cw1,2540.0
7.845529630709986,7.6347151201008145,4.883459623587829,2.7512554965129863,0,0,,1540.0,"667008081.851686,800064081.851686",1540,left_cw0,667008081.8516864,800064081.8516864,left_cw0,1540.0
7.703285606460644,7.634839336782341,4.757810562129381,2.8770287746529597,0,0,,500.0,"174528081.851686,217728081.851686",500,0rev_cw1,174528081.8516864,217728081.8516864,0rev_cw1,500.0
7.972187588822214,7.635431942004965,4.657227265749804,2.978204676255161,0,0,,2460.0,"535680081.851686,748224081.851686",2460,left_cw1,535680081.8516864,748224081.8516865,left_cw1,2460.0
7.84079424823936,7.635455439204453,4.725898437676856,2.9095570015275976,0,0,,1500.0,"717120081.851686,846720081.851686",1500,left_cw1,717120081.8516864,846720081.8516864,left_cw1,1500.0
7.984192171687008,7.636485121721231,4.696932511391984,2.9395526103292466,0,0,,2540.0,"622080081.851686,841536081.851686",2540,left_cw1,622080081.8516864,841536081.8516864,left_cw1,2540.0
7.826785143063277,7.6378734387511615,4.595546244201562,3.0423271945495998,0,0,,1380.0,"941760081.851686,1060992081.85169",1380,left_cw1,941760081.8516864,1060992081.8516864,left_cw1,1380.0
7.981053096647193,7.63882174825568,4.532218182937045,3.106603565318635,0,0,,2500.0,"103680081.851686,319680081.851686",2500,left_cw0,103680081.8516864,319680081.8516864,left_cw0,2500.0
7.986898416710245,7.639191366744468,4.807369070675442,2.8318222960690256,0,0,,2540.0,"191808081.851686,411264081.851686",2540,left_cw1,191808081.8516864,411264081.85168636,left_cw1,2540.0
7.955095468565791,7.640242628045599,4.692700557097874,2.9475420709477254,0,0,,2300.0,"844992081.851686,1043712081.85169",2300,left_cw0,844992081.8516864,1043712081.8516864,left_cw0,2300.0
7.840519780659942,7.640656673199298,4.501216810030354,3.1394398631689437,0,0,,1460.0,"459648081.851686,585792081.851686",1460,right_cw1,459648081.8516864,585792081.8516865,right_cw1,1460.0
7.846207322409416,7.6408685133745085,4.4321870064231685,3.2086815069513404,0,0,,1500.0,"25920081.8516864,155520081.851686",1500,left_cw1,25920081.851686403,155520081.85168642,left_cw1,1500.0
7.7208835016141695,7.641485828787339,4.454477080015123,3.1870087487722154,0,0,,580.0,"813888081.851686,864000081.851686",580,0rev_cw0,813888081.8516864,864000081.8516864,0rev_cw0,580.0
7.989594989295046,7.641887939329269,4.764083961509835,2.8778039778194344,0,0,,2540.0,"364608081.851686,584064081.851686",2540,left_cw1,364608081.8516864,584064081.8516865,left_cw1,2540.0
8.006388674892353,7.642254520203783,4.5105044712779145,3.131750048925868,0,0,,2660.0,"174528081.851686,404352081.851686",2660,left_cw0,174528081.8516864,404352081.85168636,left_cw0,2660.0
8.017689554070088,7.642603996232991,4.57212896951813,3.07047502671486,0,0,,2740.0,"1728081.8516864,238464081.851686",2740,left_cw1,1728081.8516864013,238464081.8516864,left_cw1,2740.0
7.875894965253789,7.64317764834756,4.670044950567091,2.9731326977804695,0,0,,1700.0,"286848081.851686,433728081.851686",1700,left_cw1,286848081.8516864,433728081.8516864,left_cw1,1700.0
7.99244809111085,7.644741041145073,4.507086552413934,3.137654488731139,0,0,,2540.0,"276480081.851686,495936081.851686",2540,left_cw0,276480081.8516864,495936081.8516864,left_cw0,2540.0
7.846081297136405,7.6462181896757615,4.775022046223439,2.8711961434523223,0,0,,1460.0,"717120081.851686,843264081.851686",1460,left_cw1,717120081.8516864,843264081.8516864,left_cw1,1460.0
7.989444629961888,7.647213281570375,4.4093700001185026,3.2378432814518727,0,0,,2500.0,"293760081.851686,509760081.851686",2500,left_cw1,293760081.8516864,509760081.8516864,left_cw1,2500.0
7.984281001910116,7.647525355092867,4.815462229662126,2.8320631254307407,0,0,,2460.0,"725760081.851686,938304081.851686",2460,left_cw0,725760081.8516864,938304081.8516864,left_cw0,2460.0
7.99130588892862,7.649074540537107,4.440395699072896,3.208678841464211,0,0,,2500.0,"829440081.851686,1045440081.85169",2500,left_cw1,829440081.8516864,1045440081.8516864,left_cw1,2500.0
7.876774091749173,7.649532476417209,4.512821269958983,3.136711206458226,0,0,,1660.0,"442368081.851686,585792081.851686",1660,left_cw0,442368081.8516864,585792081.8516865,left_cw0,1660.0
7.844167034930734,7.649779629044355,4.723810090690504,2.9259695383538507,0,0,,1420.0,"907200081.851686,1029888081.85169",1420,left_cw0,907200081.8516864,1029888081.8516864,left_cw0,1420.0
7.998328562042076,7.650621512076299,4.602328249304131,3.0482932627721677,0,0,,2540.0,"449280081.851686,668736081.851686",2540,left_cw1,449280081.8516864,668736081.8516865,left_cw1,2540.0
8.01559354185264,7.651459387164071,4.476396607295038,3.1750627798690325,0,0,,2660.0,"710208081.851686,940032081.851686",2660,left_cw0,710208081.8516864,940032081.8516864,left_cw0,2660.0
7.858625626452727,7.653286817417819,4.9111586725884715,2.7421281448293477,0,0,,1500.0,"494208081.851686,623808081.851686",1500,left_cw0,494208081.8516864,623808081.8516865,left_cw0,1500.0
7.7219280713554594,7.653481801677157,4.9186593316612335,2.7348224700159234,0,0,,500.0,"226368081.851686,269568081.851686",500,0rev_cw0,226368081.8516864,269568081.85168636,0rev_cw0,500.0
7.73409669669885,7.654699023872019,4.5621814544991235,3.0925175693728955,0,0,,580.0,"347328081.851686,397440081.851686",580,0rev_cw0,347328081.8516864,397440081.8516864,0rev_cw0,580.0
7.74526210675533,7.654913030779971,4.589994466350328,3.064918564429643,0,0,,660.0,"191808081.851686,248832081.851686",660,0rev_cw1,191808081.8516864,248832081.8516864,0rev_cw1,660.0
7.889597339751637,7.656880022845408,4.718736825075701,2.938143197769708,0,0,,1700.0,"114048081.851686,260928081.851686",1700,left_cw1,114048081.8516864,260928081.85168642,left_cw1,1700.0
7.85272116689182,7.658333761005441,4.808183857337312,2.850149903668129,0,0,,1420.0,"632448081.851686,755136081.851686",1420,left_cw1,632448081.8516864,755136081.8516864,left_cw1,1420.0
8.001890793010189,7.659659444618676,4.750063470783584,2.9095959738350916,0,0,,2500.0,"19008081.8516864,235008081.851686",2500,right_cw1,19008081.851686403,235008081.85168642,right_cw1,2500.0
7.860090143922612,7.6602270364619685,4.4992509972679855,3.160976039193983,0,0,,1460.0,"751680081.851686,877824081.851686",1460,left_cw1,751680081.8516864,877824081.8516864,left_cw1,1460.0
8.009494825340791,7.661787775375015,4.458327302693135,3.20346047268188,0,0,,2540.0,"103680081.851686,323136081.851686",2540,left_cw0,103680081.8516864,323136081.8516864,left_cw0,2540.0
7.982248377955047,7.6619198358605916,4.6500248061742395,3.011895029686352,0,0,,2340.0,"309312081.851686,511488081.851686",2340,left_cw1,309312081.8516864,511488081.8516864,left_cw1,2340.0
7.856654450040359,7.662267044153979,4.5618973519644825,3.1003696921894965,0,0,,1420.0,"768960081.851686,891648081.851686",1420,left_cw1,768960081.8516864,891648081.8516864,left_cw1,1420.0
7.858496264922609,7.664108859036229,4.627729564494909,3.036379294541321,0,0,,1420.0,"632448081.851686,755136081.851686",1420,right_cw1,632448081.8516864,755136081.8516864,right_cw1,1420.0
7.865655816659741,7.665792709199097,4.5034042071242935,3.1623885020748044,0,0,,1460.0,"578880081.851686,705024081.851686",1460,left_cw1,578880081.8516864,705024081.8516864,left_cw1,1460.0
7.882521468131415,7.666231255947979,4.81682650674913,2.849404749198849,0,0,,1580.0,"286848081.851686,423360081.851686",1580,left_cw0,286848081.8516864,423360081.8516864,left_cw0,1580.0
8.008599425293678,7.666368076902165,4.5145886653442915,3.1517794115578734,0,0,,2500.0,"900288081.851686,1116288081.85169",2500,right_cw1,900288081.8516864,1116288081.8516865,right_cw1,2500.0
7.752309575476169,7.667436201075074,4.755106153494439,2.9123300475806353,0,0,,620.0,"381888081.851686,435456081.851686",620,0rev_cw1,381888081.8516864,435456081.8516864,0rev_cw1,620.0
8.011265685399648,7.669034337008135,4.792913371174547,2.8761209658335884,0,0,,2500.0,"362880081.851686,578880081.851686",2500,left_cw0,362880081.8516864,578880081.8516865,left_cw0,2500.0
8.03930242819546,7.669692571932627,4.788771651350315,2.880920920582312,0,0,,2700.0,"19008081.8516864,252288081.851686",2700,left_cw1,19008081.851686403,252288081.85168642,left_cw1,2700.0
7.897082041996082,7.669840426664118,4.803686867780481,2.8661535588836364,0,0,,1660.0,"839808081.851686,983232081.851686",1660,left_cw1,839808081.8516864,983232081.8516864,left_cw1,1660.0
7.881438077555926,7.670623566946754,4.947624506529149,2.7229990604176058,0,0,,1540.0,"131328081.851686,264384081.851686",1540,left_cw0,131328081.8516864,264384081.85168642,left_cw0,1540.0
8.046940913581492,7.671855355744395,4.730797392333848,2.9410579634105467,0,0,,2740.0,"381888081.851686,618624081.851686",2740,left_cw1,381888081.8516864,618624081.8516865,left_cw1,2740.0
7.7515213302571535,7.672123657430323,4.547971071950888,3.1241525854794348,0,0,,580.0,"883008081.851686,933120081.851686",580,0rev_cw1,883008081.8516864,933120081.8516864,0rev_cw1,580.0
8.020148772825364,7.672441722859587,4.675721525659246,2.996720197200341,0,0,,2540.0,"86400081.8516864,305856081.851686",2540,left_cw1,86400081.8516864,305856081.8516864,left_cw1,2540.0
8.021639524506691,7.673932474540915,4.916054777071021,2.757877697469894,0,0,,2540.0,"19008081.8516864,238464081.851686",2540,left_cw0,19008081.851686403,238464081.85168642,left_cw0,2540.0
7.860079005342056,7.676643002604205,4.625520339233096,3.0511226633711095,0,0,,1340.0,"578880081.851686,694656081.851686",1340,left_cw0,578880081.8516864,694656081.8516864,left_cw0,1340.0
7.761538144644913,7.676664770243818,4.6410336992677825,3.0356310709760357,0,0,,620.0,"900288081.851686,953856081.851686",620,0rev_cw1,900288081.8516864,953856081.8516864,0rev_cw1,620.0
8.030061960815917,7.676879209275877,4.541506036352583,3.135373172923294,0,0,,2580.0,"19008081.8516864,241920081.851686",2580,right_cw0,19008081.851686403,241920081.85168642,right_cw0,2580.0
8.033055241702574,7.679872490162532,4.951289348534129,2.728583141628404,0,0,,2580.0,"36288081.8516864,259200081.851686",2580,left_cw0,36288081.8516864,259200081.85168642,left_cw0,2580.0
8.017507133048017,7.680751486230768,4.786463439661236,2.894288046569533,0,0,,2460.0,"898560081.851686,1111104081.85169",2460,left_cw1,898560081.8516864,1111104081.8516865,left_cw1,2460.0
8.029073244319422,7.681366194353645,4.845845446393405,2.8355207479602407,0,0,,2540.0,"432000081.851686,651456081.851686",2540,left_cw1,432000081.8516864,651456081.8516865,left_cw1,2540.0
7.750232986088921,7.681786716410619,4.746465130123056,2.9353215862875626,0,0,,500.0,"813888081.851686,857088081.851686",500,0rev_cw1,813888081.8516864,857088081.8516864,0rev_cw1,500.0
7.773938094591717,7.683589018616358,4.529044604608366,3.1545444140079923,0,0,,660.0,"1728081.8516864,58752081.8516864",660,0rev_cw1,1728081.8516864013,58752081.8516864,0rev_cw1,660.0
7.877994019719257,7.683606613832877,4.578743970572854,3.1048626432600233,0,0,,1420.0,"406080081.851686,528768081.851686",1420,left_cw1,406080081.8516864,528768081.8516864,left_cw1,1420.0
7.895458082494981,7.684643571885809,4.561576118419791,3.1230674534660183,0,0,,1540.0,"8640081.8516864,141696081.851686",1540,left_cw0,8640081.851686401,141696081.8516864,left_cw0,1540.0
8.005037034674109,7.684708492579652,4.606078790606823,3.07862970197283,0,0,,2340.0,"136512081.851686,338688081.851686",2340,left_cw1,136512081.8516864,338688081.85168636,left_cw1,2340.0
7.884700539820619,7.684837432359975,4.489675510749307,3.195161921610669,0,0,,1460.0,"43200081.8516864,169344081.851686",1460,left_cw1,43200081.8516864,169344081.85168642,left_cw1,1460.0
7.755561321930688,7.687115052252385,4.915449689954357,2.7716653622980276,0,0,,500.0,"762048081.851686,805248081.851686",500,0rev_cw0,762048081.8516864,805248081.8516864,0rev_cw0,500.0
8.034938930783348,7.6872318808175715,4.9555229301152055,2.731708950702366,0,0,,2540.0,"399168081.851686,618624081.851686",2540,left_cw0,399168081.8516864,618624081.8516865,left_cw0,2540.0
8.035234155234326,7.687527105268549,4.5134482173775075,3.174078887891041,0,0,,2540.0,"364608081.851686,584064081.851686",2540,right_cw1,364608081.8516864,584064081.8516865,right_cw1,2540.0
7.7616692905582125,7.687747319305646,4.926087117967749,2.7616602013378966,0,0,,540.0,"209088081.851686,255744081.851686",540,0rev_cw0,209088081.8516864,255744081.8516864,0rev_cw0,540.0
7.893298488902237,7.687959679867329,4.850620944212851,2.8373387356544777,0,0,,1500.0,"527040081.851686,656640081.851686",1500,left_cw1,527040081.8516864,656640081.8516865,left_cw1,1500.0
8.03611511545254,7.6884080654867635,4.755342419516719,2.9330656459700446,0,0,,2540.0,"259200081.851686,478656081.851686",2540,left_cw1,259200081.8516864,478656081.85168636,left_cw1,2540.0
7.758720997610119,7.690274727931817,4.940526926624365,2.7497478013074512,0,0,,500.0,"589248081.851686,632448081.851686",500,0rev_cw0,589248081.8516864,632448081.8516864,0rev_cw0,500.0
7.781723309413587,7.691374233438228,4.6496141196334815,3.041760113804746,0,0,,660.0,"19008081.8516864,76032081.8516864",660,0rev_cw1,19008081.851686403,76032081.8516864,0rev_cw1,660.0
8.006472834505031,7.691619993984839,4.623635411631398,3.0679845823534406,0,0,,2300.0,"153792081.851686,352512081.851686",2300,left_cw1,153792081.8516864,352512081.85168636,left_cw1,2300.0
7.913646179734053,7.691880265976353,4.865718437518727,2.826161828457626,0,0,,1620.0,"649728081.851686,789696081.851686",1620,left_cw1,649728081.8516864,789696081.8516864,left_cw1,1620.0
8.04616384688837,7.692981095348329,4.930627083504153,2.7623540118441756,0,0,,2580.0,"399168081.851686,622080081.851686",2580,left_cw0,399168081.8516864,622080081.8516865,left_cw0,2580.0
