cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_JOOL_et_s,leg1_path,leg1_tof_days
8.078400801089868,7.982576023540244,4.7684631650106875,3.214112858529557,0,0,,700.0,"589248081.851686,649728081.851686",700,0rev_cw1,589248081.8516864,649728081.8516864,0rev_cw1,700.0
8.052288310574818,7.983842040896516,4.941884952791603,3.0419570881049127,0,0,,500.0,"105408081.851686,148608081.851686",500,0rev_cw1,105408081.8516864,148608081.85168642,0rev_cw1,500.0
8.064084359988463,7.9846866871616315,4.610482350627928,3.3742043365337038,0,0,,580.0,"675648081.851686,725760081.851686",580,0rev_cw1,675648081.8516864,725760081.8516864,0rev_cw1,580.0
8.075458816696534,7.985109740721174,4.652319573893377,3.332790166827797,0,0,,660.0,"347328081.851686,404352081.851686",660,0rev_cw0,347328081.8516864,404352081.8516864,0rev_cw0,660.0
8.079108116544226,7.988759040568867,4.832915351310773,3.1558436892580937,0,0,,660.0,"416448081.851686,473472081.851686",660,0rev_cw1,416448081.8516864,473472081.8516864,0rev_cw1,660.0
8.063092193518042,7.989170222265474,5.157160360187293,2.8320098620781815,0,0,,540.0,"69120081.8516864,115776081.851686",540,0rev_cw1,69120081.8516864,115776081.8516864,0rev_cw1,540.0
8.087700364600211,7.991875587050588,4.767386984609092,3.224488602441496,0,0,,700.0,"226368081.851686,286848081.851686",700,0rev_cw1,226368081.8516864,286848081.85168636,0rev_cw1,700.0
8.077497537830638,7.992624163429543,4.608318499323471,3.384305664106072,0,0,,620.0,"692928081.851686,746496081.851686",620,0rev_cw1,692928081.8516864,746496081.8516864,0rev_cw1,620.0
8.092207686008553,8.007334311607458,4.476929247141291,3.5304050644661675,0,0,,620.0,"831168081.851686,884736081.851686",620,0rev_cw1,831168081.8516864,884736081.8516864,0rev_cw1,620.0
8.103564846419092,8.007740068869468,4.709219196765558,3.2985208721039108,0,0,,700.0,"416448081.851686,476928081.851686",700,0rev_cw1,416448081.8516864,476928081.8516864,0rev_cw1,700.0
8.076380268415653,8.00793399873735,4.950268625292603,3.0576653734447468,0,0,,500.0,"293760081.851686,336960081.851686",500,0rev_cw1,293760081.8516864,336960081.8516864,0rev_cw1,500.0
8.087273250336697,8.01335127908413,5.021569559073621,2.9917817200105103,0,0,,540.0,"88128081.8516864,134784081.851686",540,0rev_cw1,88128081.8516864,134784081.85168642,0rev_cw1,540.0
8.08432589857565,8.015879628897347,5.0078961577140895,3.0079834711832576,0,0,,500.0,"466560081.851686,509760081.851686",500,0rev_cw1,466560081.8516864,509760081.8516864,0rev_cw1,500.0
8.113475674886741,8.017650897337118,4.7656829723696,3.2519679249675177,0,0,,700.0,"53568081.8516864,114048081.851686",700,0rev_cw1,53568081.8516864,114048081.8516864,0rev_cw1,700.0
8.114479821033186,8.018655043483562,4.66003450907686,3.3586205344067013,0,0,,700.0,"243648081.851686,304128081.851686",700,0rev_cw1,243648081.8516864,304128081.85168636,0rev_cw1,700.0
8.109018603269984,8.018669527294625,4.852301317858149,3.1663682094364756,0,0,,660.0,"900288081.851686,957312081.851686",660,0rev_cw1,900288081.8516864,957312081.8516864,0rev_cw1,660.0
8.101950317010042,8.022552644183211,4.6577964003835985,3.364756243799613,0,0,,580.0,"502848081.851686,552960081.851686",580,0rev_cw1,502848081.8516864,552960081.8516865,0rev_cw1,580.0
8.091517162954112,8.02307089327581,4.935535756200363,3.0875351370754465,0,0,,500.0,"120960081.851686,164160081.851686",500,0rev_cw1,120960081.8516864,164160081.85168642,0rev_cw1,500.0
8.091921085046588,8.023474815368285,5.244406541985437,2.7790682733828476,0,0,,500.0,"51840081.8516864,95040081.8516864",500,0rev_cw1,51840081.8516864,95040081.8516864,0rev_cw1,500.0
8.119943141690477,8.024118364140854,4.825712048527072,3.1984063156137825,0,0,,700.0,"762048081.851686,822528081.851686",700,0rev_cw1,762048081.8516864,822528081.8516864,0rev_cw1,700.0
8.1051002813277,8.02570260850087,4.725769276229116,3.2999333322717543,0,0,,580.0,"330048081.851686,380160081.851686",580,0rev_cw1,330048081.8516864,380160081.8516864,0rev_cw1,580.0
8.09690069485171,8.028454425173408,5.12276283907882,2.905691586094588,0,0,,500.0,"88128081.8516864,131328081.851686",500,0rev_cw1,88128081.8516864,131328081.8516864,0rev_cw1,500.0
8.115315154005442,8.030441779604347,4.542241787624754,3.4881999919795934,0,0,,620.0,"105408081.851686,158976081.851686",620,0rev_cw1,105408081.8516864,158976081.85168642,0rev_cw1,620.0
8.12792145433626,8.032096676786637,4.611443081481603,3.4206535953050343,0,0,,700.0,"70848081.8516864,131328081.851686",700,0rev_cw1,70848081.8516864,131328081.8516864,0rev_cw1,700.0
8.120194988814003,8.035321614412908,5.067024877333544,2.968296737079365,0,0,,620.0,"762048081.851686,815616081.851686",620,0rev_cw1,762048081.8516864,815616081.8516864,0rev_cw1,620.0
8.132615351840716,8.036790574291093,4.721962536781748,3.3148280375093453,0,0,,700.0,"779328081.851686,839808081.851686",700,0rev_cw1,779328081.8516864,839808081.8516864,0rev_cw1,700.0
8.118389509033829,8.038991836206998,4.827072499364857,3.211919336842141,0,0,,580.0,"451008081.851686,501120081.851686",580,0rev_cw0,451008081.8516864,501120081.8516864,0rev_cw0,580.0
8.124059538380505,8.03918616397941,4.50569660329141,3.533489560688001,0,0,,620.0,"658368081.851686,711936081.851686",620,0rev_cw1,658368081.8516864,711936081.8516864,0rev_cw1,620.0
8.1076835556225,8.039237285944198,5.178837306117772,2.860399979826427,0,0,,500.0,"432000081.851686,475200081.851686",500,0rev_cw1,432000081.8516864,475200081.8516864,0rev_cw1,500.0
8.113434210540028,8.039512239287461,4.99306957357573,3.0464426657117305,0,0,,540.0,"451008081.851686,497664081.851686",540,0rev_cw1,451008081.8516864,497664081.8516864,0rev_cw1,540.0
8.114725552134995,8.040803580882429,5.084298009206552,2.9565055716758755,0,0,,540.0,"537408081.851686,584064081.851686",540,0rev_cw0,537408081.8516864,584064081.8516864,0rev_cw0,540.0
8.110186667067838,8.041740397389535,5.222510883295946,2.8192295140935895,0,0,,500.0,"241920081.851686,285120081.851686",500,0rev_cw1,241920081.8516864,285120081.85168636,0rev_cw1,500.0
8.114581963990924,8.046135694312621,5.143521937387866,2.902613756924755,0,0,,500.0,"622080081.851686,665280081.851686",500,0rev_cw1,622080081.8516864,665280081.8516864,0rev_cw1,500.0
8.129418048505133,8.050020375678303,5.203060305607266,2.8469600700710362,0,0,,580.0,"744768081.851686,794880081.851686",580,0rev_cw1,744768081.8516864,794880081.8516864,0rev_cw1,580.0
8.140452604812882,8.050103528837523,4.47561689957461,3.574486629262913,0,0,,660.0,"278208081.851686,335232081.851686",660,0rev_cw1,278208081.8516864,335232081.8516864,0rev_cw1,660.0
8.124339929926462,8.050417958673895,5.1862149892974,2.8642029693764948,0,0,,540.0,"70848081.8516864,117504081.851686",540,0rev_cw0,70848081.8516864,117504081.8516864,0rev_cw0,540.0
8.136758559457283,8.051885185056188,4.5610426982798415,3.4908424867763457,0,0,,620.0,"502848081.851686,556416081.851686",620,0rev_cw1,502848081.8516864,556416081.8516865,0rev_cw1,620.0
8.146196162770002,8.055847086794643,4.835207756272201,3.2206393305224417,0,0,,660.0,"243648081.851686,300672081.851686",660,0rev_cw1,243648081.8516864,300672081.85168636,0rev_cw1,660.0
8.131189561809816,8.057267590557249,5.143738173785102,2.913529416772146,0,0,,540.0,"259200081.851686,305856081.851686",540,0rev_cw1,259200081.8516864,305856081.85168636,0rev_cw1,540.0
8.153829274865043,8.05800449731542,4.659231425854226,3.3987730714611946,0,0,,700.0,"606528081.851686,667008081.851686",700,0rev_cw1,606528081.8516864,667008081.8516864,0rev_cw1,700.0
8.15577735760108,8.059952580051457,4.895915955921022,3.1640366241304343,0,0,,700.0,"744768081.851686,805248081.851686",700,0rev_cw1,744768081.8516864,805248081.8516864,0rev_cw1,700.0
8.14314937088171,8.06375169805488,4.8044275441925235,3.259324153862356,0,0,,580.0,"157248081.851686,207360081.851686",580,0rev_cw1,157248081.8516864,207360081.8516864,0rev_cw1,580.0
8.154407256524015,8.064058180548656,4.793268517205241,3.2707896633434155,0,0,,660.0,"70848081.8516864,127872081.851686",660,0rev_cw1,70848081.8516864,127872081.8516864,0rev_cw1,660.0
8.163777269870167,8.067952492320543,4.864872529924537,3.2030799623960053,0,0,,700.0,"554688081.851686,615168081.851686",700,0rev_cw1,554688081.8516864,615168081.8516864,0rev_cw1,700.0
8.159501354434965,8.069152278459606,4.792321459567639,3.2768308188919666,0,0,,660.0,"710208081.851686,767232081.851686",660,0rev_cw0,710208081.8516864,767232081.8516864,0rev_cw0,660.0
8.15490564725274,8.070032272851645,4.645857826296278,3.424174446555367,0,0,,620.0,"865728081.851686,919296081.851686",620,0rev_cw1,865728081.8516864,919296081.8516864,0rev_cw1,620.0
8.163938228919433,8.073589152944074,4.507000639989023,3.5665885129550494,0,0,,660.0,"813888081.851686,870912081.851686",660,0rev_cw1,813888081.8516864,870912081.8516864,0rev_cw1,660.0
8.166100887142564,8.075751811167205,4.596143865460991,3.479607945706213,0,0,,660.0,"157248081.851686,214272081.851686",660,0rev_cw1,157248081.8516864,214272081.8516864,0rev_cw1,660.0
8.160737208921308,8.075863834520213,5.025383797359963,3.0504800371602503,0,0,,620.0,"779328081.851686,832896081.851686",620,0rev_cw1,779328081.8516864,832896081.8516864,0rev_cw1,620.0
8.1470906434502,8.078644373771898,5.076692531031212,3.0019518427406853,0,0,,500.0,"639360081.851686,682560081.851686",500,0rev_cw0,639360081.8516864,682560081.8516864,0rev_cw0,500.0
8.16670901130358,8.081835636902484,4.841255161122777,3.2405804757797076,0,0,,620.0,"260928081.851686,314496081.851686",620,0rev_cw0,260928081.8516864,314496081.85168636,0rev_cw0,620.0
8.179442039355756,8.083617261806133,4.5899738928323215,3.493643368973811,0,0,,700.0,"433728081.851686,494208081.851686",700,0rev_cw0,433728081.8516864,494208081.8516864,0rev_cw0,700.0
8.157603075297779,8.083681104045212,4.884868182859964,3.1988129211852474,0,0,,540.0,"865728081.851686,912384081.851686",540,0rev_cw1,865728081.8516864,912384081.8516864,0rev_cw1,540.0
8.170108870749715,8.08523549634862,4.574458310636923,3.510777185711697,0,0,,620.0,"139968081.851686,193536081.851686",620,0rev_cw1,139968081.8516864,193536081.8516864,0rev_cw1,620.0
8.182134814979833,8.08631003743021,4.918653374616239,3.1676566628139704,0,0,,700.0,"934848081.851686,995328081.851686",700,0rev_cw1,934848081.8516864,995328081.8516864,0rev_cw1,700.0
8.179163084782108,8.088814008806748,5.018057940944679,3.0707560678620696,0,0,,660.0,"36288081.8516864,93312081.8516864",660,0rev_cw1,36288081.8516864,93312081.8516864,0rev_cw1,660.0
8.176952051233352,8.092078676832257,4.572881359088095,3.519197317744162,0,0,,620.0,"675648081.851686,729216081.851686",620,0rev_cw1,675648081.8516864,729216081.8516864,0rev_cw1,620.0
8.166906999661448,8.092985028408881,5.141385196370092,2.9515998320387884,0,0,,540.0,"260928081.851686,307584081.851686",540,0rev_cw1,260928081.8516864,307584081.85168636,0rev_cw1,540.0
8.178994707624447,8.094121333223352,4.532187596733129,3.561933736490224,0,0,,620.0,"295488081.851686,349056081.851686",620,0rev_cw1,295488081.8516864,349056081.8516864,0rev_cw1,620.0
8.180364174337232,8.095490799936137,4.525818717629485,3.569672082306652,0,0,,620.0,"485568081.851686,539136081.851686",620,0rev_cw1,485568081.8516864,539136081.8516865,0rev_cw1,620.0
8.19323376536333,8.10288468938797,4.996676695212354,3.1062079941756164,0,0,,660.0,"226368081.851686,283392081.851686",660,0rev_cw1,226368081.8516864,283392081.85168636,0rev_cw1,660.0
8.199720986112071,8.103896208562448,4.55026526300755,3.553630945554897,0,0,,700.0,"260928081.851686,321408081.851686",700,0rev_cw0,260928081.8516864,321408081.85168636,0rev_cw0,700.0
8.201659696923247,8.105834919373624,4.828053110167702,3.2777818092059214,0,0,,700.0,"364608081.851686,425088081.851686",700,0rev_cw1,364608081.8516864,425088081.8516864,0rev_cw1,700.0
8.193724279349135,8.10885090494804,4.5662482597783365,3.542602645169704,0,0,,620.0,"848448081.851686,902016081.851686",620,0rev_cw1,848448081.8516864,902016081.8516864,0rev_cw1,620.0
8.18266276203863,8.114216492360327,5.358666174061311,2.7555503182990178,0,0,,500.0,"34560081.8516864,77760081.8516864",500,0rev_cw1,34560081.8516864,77760081.8516864,0rev_cw1,500.0
8.19422071327244,8.114823040445609,4.694990464869184,3.4198325755764256,0,0,,580.0,"485568081.851686,535680081.851686",580,0rev_cw1,485568081.8516864,535680081.8516864,0rev_cw1,580.0
8.190305038580412,8.116383067327845,5.306004265310202,2.810378802017643,0,0,,540.0,"399168081.851686,445824081.851686",540,0rev_cw0,399168081.8516864,445824081.8516864,0rev_cw0,540.0
8.202900306254996,8.118026931853901,4.560098111458794,3.557928820395108,0,0,,620.0,"312768081.851686,366336081.851686",620,0rev_cw1,312768081.8516864,366336081.8516864,0rev_cw1,620.0
8.193303323871236,8.11938135261867,5.244102821166006,2.8752785314526634,0,0,,540.0,"243648081.851686,290304081.851686",540,0rev_cw0,243648081.8516864,290304081.85168636,0rev_cw0,540.0
8.21532326643329,8.12497419045793,4.72080022165323,3.4041739688047006,0,0,,660.0,"520128081.851686,577152081.851686",660,0rev_cw1,520128081.8516864,577152081.8516865,0rev_cw1,660.0
8.199037228797899,8.125115257545332,5.0840113046064985,3.0411039529388333,0,0,,540.0,"276480081.851686,323136081.851686",540,0rev_cw0,276480081.8516864,323136081.8516864,0rev_cw0,540.0
8.20023478673862,8.126312815486052,5.34816058385789,2.778152231628163,0,0,,540.0,"51840081.8516864,98496081.8516864",540,0rev_cw1,51840081.8516864,98496081.8516864,0rev_cw1,540.0
8.208675903309961,8.134753932057395,5.012924495735639,3.1218294363217556,0,0,,540.0,"103680081.851686,150336081.851686",540,0rev_cw1,103680081.8516864,150336081.85168642,0rev_cw1,540.0
8.225777628183742,8.135428552208383,4.508313333879104,3.627115218329279,0,0,,660.0,"641088081.851686,698112081.851686",660,0rev_cw1,641088081.8516864,698112081.8516864,0rev_cw1,660.0
8.204624257789979,8.136177988111676,4.977817829942538,3.1583601581691374,0,0,,500.0,"831168081.851686,874368081.851686",500,0rev_cw0,831168081.8516864,874368081.8516864,0rev_cw0,500.0
8.24315416817691,8.141853689053022,4.817319542774997,3.324534146278026,0,0,,740.0,"36288081.8516864,100224081.851686",740,0rev_cw1,36288081.8516864,100224081.8516864,0rev_cw1,740.0
8.214921514718018,8.146475245039715,5.190823425185178,2.9556518198545376,0,0,,500.0,"812160081.851686,855360081.851686",500,0rev_cw0,812160081.8516864,855360081.8516864,0rev_cw0,500.0
8.249675572883215,8.148375093759327,4.743993834348047,3.4043812594112803,0,0,,740.0,"53568081.8516864,117504081.851686",740,0rev_cw1,53568081.8516864,117504081.8516864,0rev_cw1,740.0
8.219504462582341,8.151058192904038,5.386573196158839,2.764484996745199,0,0,,500.0,"224640081.851686,267840081.851686",500,0rev_cw1,224640081.8516864,267840081.8516864,0rev_cw1,500.0
8.230055109221839,8.156133137969272,5.326866516735469,2.829266621233803,0,0,,540.0,"241920081.851686,288576081.851686",540,0rev_cw1,241920081.8516864,288576081.85168636,0rev_cw1,540.0
8.241049003921894,8.1561756295208,4.585367470827356,3.5708081586934433,0,0,,620.0,"122688081.851686,176256081.851686",620,0rev_cw1,122688081.8516864,176256081.85168642,0rev_cw1,620.0
8.24662086956249,8.15627179358713,4.485011689979629,3.6712601036075023,0,0,,660.0,"105408081.851686,162432081.851686",660,0rev_cw1,105408081.8516864,162432081.85168642,0rev_cw1,660.0
8.25304832807965,8.157223550530027,4.7717443197957286,3.3854792307342985,0,0,,700.0,"174528081.851686,235008081.851686",700,0rev_cw0,174528081.8516864,235008081.8516864,0rev_cw0,700.0
8.226912806404101,8.158466536725799,5.3435056717916405,2.8149608649341578,0,0,,500.0,"604800081.851686,648000081.851686",500,0rev_cw1,604800081.8516864,648000081.8516864,0rev_cw1,500.0
8.22809882300073,8.159652553322427,4.985739808729027,3.1739127445934017,0,0,,500.0,"122688081.851686,165888081.851686",500,0rev_cw0,122688081.8516864,165888081.85168642,0rev_cw0,500.0
8.257873709656074,8.162048932106451,4.641079515154455,3.5209694169519965,0,0,,700.0,"796608081.851686,857088081.851686",700,0rev_cw0,796608081.8516864,857088081.8516864,0rev_cw0,700.0
8.265662682091003,8.164362202967116,4.874824842962444,3.289537360004671,0,0,,740.0,"209088081.851686,273024081.851686",740,0rev_cw1,209088081.8516864,273024081.85168636,0rev_cw1,740.0
8.23581638217191,8.167370112493607,5.38249294482377,2.784877167669838,0,0,,500.0,"414720081.851686,457920081.851686",500,0rev_cw1,414720081.8516864,457920081.8516864,0rev_cw1,500.0
8.260892194465839,8.17054311849048,4.503107325046326,3.6674357934441546,0,0,,660.0,"468288081.851686,525312081.851686",660,0rev_cw1,468288081.8516864,525312081.8516864,0rev_cw1,660.0
8.274238646347621,8.172938167223734,4.857110867747417,3.315827299476317,0,0,,740.0,"19008081.8516864,82944081.8516864",740,0rev_cw1,19008081.851686403,82944081.8516864,0rev_cw1,740.0
8.269154486685506,8.173329709135883,5.015258192811654,3.1580715163242292,0,0,,700.0,"917568081.851686,978048081.851686",700,0rev_cw1,917568081.8516864,978048081.8516864,0rev_cw1,700.0
8.269906164908381,8.174081387358758,4.51809084386017,3.655990543498587,0,0,,700.0,"88128081.8516864,148608081.851686",700,0rev_cw0,88128081.8516864,148608081.85168642,0rev_cw0,700.0
8.245211124311348,8.176764854633046,5.32122546717795,2.8555393874550963,0,0,,500.0,"794880081.851686,838080081.851686",500,0rev_cw1,794880081.8516864,838080081.8516864,0rev_cw1,500.0
8.26766528812978,8.182791913728686,5.057581576961099,3.125210336767587,0,0,,620.0,"606528081.851686,660096081.851686",620,0rev_cw1,606528081.8516864,660096081.8516864,0rev_cw1,620.0
8.285828040055732,8.184527560931844,4.803667412022939,3.3808601489089054,0,0,,740.0,"226368081.851686,290304081.851686",740,0rev_cw1,226368081.8516864,290304081.85168636,0rev_cw1,740.0
8.282895412272419,8.19254633629706,4.656017691615359,3.5365286446817015,0,0,,660.0,"330048081.851686,387072081.851686",660,0rev_cw1,330048081.8516864,387072081.8516864,0rev_cw1,660.0
8.278421908240565,8.19354853383947,4.985772074123122,3.2077764597163485,0,0,,620.0,"433728081.851686,487296081.851686",620,0rev_cw0,433728081.8516864,487296081.8516864,0rev_cw0,620.0
8.300402925520581,8.199102446396694,4.886508987038412,3.3125934593582818,0,0,,740.0,"399168081.851686,463104081.851686",740,0rev_cw1,399168081.8516864,463104081.8516864,0rev_cw1,740.0
8.303978461072138,8.208153683522514,4.980384089956935,3.2277695935655784,0,0,,700.0,"727488081.851686,787968081.851686",700,0rev_cw1,727488081.8516864,787968081.8516864,0rev_cw1,700.0
8.284293200975066,8.210371229722499,5.314563317392111,2.8958079123303873,0,0,,540.0,"432000081.851686,478656081.851686",540,0rev_cw1,432000081.8516864,478656081.8516864,0rev_cw1,540.0
8.29014182016475,8.216219848912184,5.202523568759055,3.013696280153129,0,0,,540.0,"449280081.851686,495936081.851686",540,0rev_cw1,449280081.8516864,495936081.8516864,0rev_cw1,540.0
8.293033370177303,8.219111398924737,4.974320257897565,3.244791141027171,0,0,,540.0,"831168081.851686,877824081.851686",540,0rev_cw1,831168081.8516864,877824081.8516864,0rev_cw1,540.0
8.2978265962647,8.229380326586398,5.47318444909701,2.7561958774893873,0,0,,500.0,"17280081.8516864,60480081.8516864",500,0rev_cw1,17280081.851686403,60480081.8516864,0rev_cw1,500.0
8.324948478941863,8.234599402966504,4.581115915060414,3.65348348790609,0,0,,660.0,"139968081.851686,196992081.851686",660,0rev_cw1,139968081.8516864,196992081.8516864,0rev_cw1,660.0
8.336782639859909,8.240957862310285,4.602259507612811,3.6386983546974743,0,0,,700.0,"623808081.851686,684288081.851686",700,0rev_cw0,623808081.8516864,684288081.8516864,0rev_cw0,700.0
8.343905791568467,8.24260531244458,4.71023379273227,3.53237151971231,0,0,,740.0,"243648081.851686,307584081.851686",740,0rev_cw1,243648081.8516864,307584081.85168636,0rev_cw1,740.0
8.322191778963713,8.248269807711146,5.389780158604112,2.858489649107034,0,0,,540.0,"416448081.851686,463104081.851686",540,0rev_cw0,416448081.8516864,463104081.8516864,0rev_cw0,540.0
8.355333238864079,8.254032759740191,4.650045831628525,3.603986928111666,0,0,,740.0,"70848081.8516864,134784081.851686",740,0rev_cw1,70848081.8516864,134784081.85168642,0rev_cw1,740.0
8.354296693370944,8.258471915821321,4.5640067806282065,3.694465135193115,0,0,,700.0,"451008081.851686,511488081.851686",700,0rev_cw1,451008081.8516864,511488081.8516864,0rev_cw1,700.0
8.360273114105913,8.258972634982026,4.78704901509555,3.4719236198864767,0,0,,740.0,"416448081.851686,480384081.851686",740,0rev_cw1,416448081.8516864,480384081.8516864,0rev_cw1,740.0
8.340347931026672,8.260950258199841,4.847707435796635,3.4132428224032063,0,0,,580.0,"295488081.851686,345600081.851686",580,0rev_cw1,295488081.8516864,345600081.8516864,0rev_cw1,580.0
8.351711876448924,8.261362800473565,4.531380700330344,3.7299821001432205,0,0,,660.0,"122688081.851686,179712081.851686",660,0rev_cw1,122688081.8516864,179712081.85168642,0rev_cw1,660.0
8.355371559695916,8.265022483720557,4.5250433739197895,3.7399791098007675,0,0,,660.0,"295488081.851686,352512081.851686",660,0rev_cw1,295488081.8516864,352512081.8516864,0rev_cw1,660.0
8.369245908226551,8.267945429102664,4.88345038822607,3.384495040876594,0,0,,740.0,"589248081.851686,653184081.851686",740,0rev_cw1,589248081.8516864,653184081.8516864,0rev_cw1,740.0
8.337718553254232,8.26927228357593,5.533734317238979,2.7355379663369503,0,0,,500.0,"207360081.851686,250560081.851686",500,0rev_cw1,207360081.8516864,250560081.8516864,0rev_cw1,500.0
8.350951133952524,8.271553461125693,4.834916033321386,3.436637427804307,0,0,,580.0,"312768081.851686,362880081.851686",580,0rev_cw1,312768081.8516864,362880081.8516864,0rev_cw1,580.0
8.369360497539446,8.273535719989823,4.936227702093766,3.337308017896058,0,0,,700.0,"537408081.851686,597888081.851686",700,0rev_cw1,537408081.8516864,597888081.8516864,0rev_cw1,700.0
8.379023798609209,8.277723319485322,4.980583752677826,3.2971395668074965,0,0,,740.0,"381888081.851686,445824081.851686",740,0rev_cw1,381888081.8516864,445824081.8516864,0rev_cw1,740.0
8.353102266375824,8.279180295123258,5.075123281674889,3.2040570134483692,0,0,,540.0,"692928081.851686,739584081.851686",540,0rev_cw1,692928081.8516864,739584081.8516864,0rev_cw1,540.0
8.36058930463842,8.28119163181159,5.346707053096232,2.9344845787153573,0,0,,580.0,"69120081.8516864,119232081.851686",580,0rev_cw1,69120081.8516864,119232081.8516864,0rev_cw1,580.0
8.387191954268854,8.285891475144966,4.949288568153812,3.336602906991154,0,0,,740.0,"191808081.851686,255744081.851686",740,0rev_cw1,191808081.8516864,255744081.8516864,0rev_cw1,740.0
8.37692262739107,8.28657355141571,4.894774768311839,3.3917987831038707,0,0,,660.0,"883008081.851686,940032081.851686",660,0rev_cw1,883008081.8516864,940032081.8516864,0rev_cw1,660.0
8.36466445357301,8.290742482320443,5.000948575118471,3.2897939072019713,0,0,,540.0,"848448081.851686,895104081.851686",540,0rev_cw1,848448081.8516864,895104081.8516864,0rev_cw1,540.0
8.399141367822685,8.292365187124533,4.5656328597022195,3.726732327422314,0,0,,780.0,"884736081.851686,952128081.851686",780,0rev_cw0,884736081.8516864,952128081.8516864,0rev_cw0,780.0
8.368151748628776,8.29422977737621,5.338111707828312,2.9561180695478972,0,0,,540.0,"433728081.851686,480384081.851686",540,0rev_cw1,433728081.8516864,480384081.8516864,0rev_cw1,540.0
8.398278247752609,8.296977768628722,4.99102841687178,3.3059493517569414,0,0,,740.0,"571968081.851686,635904081.851686",740,0rev_cw1,571968081.8516864,635904081.8516864,0rev_cw1,740.0
8.369581509805045,8.301135240126742,5.557349065259467,2.743786174867275,0,0,,500.0,"397440081.851686,440640081.851686",500,0rev_cw1,397440081.8516864,440640081.8516864,0rev_cw1,500.0
8.409964870461836,8.303188689763685,4.682292476629414,3.6208962131342712,0,0,,780.0,"711936081.851686,779328081.851686",780,0rev_cw1,711936081.8516864,779328081.8516864,0rev_cw1,780.0
8.378935624812232,8.305013653559666,5.330920984305069,2.9740926692545964,0,0,,540.0,"622080081.851686,668736081.851686",540,0rev_cw1,622080081.8516864,668736081.8516864,0rev_cw1,540.0
8.381976436927225,8.308054465674658,5.536667637047602,2.771386828627057,0,0,,540.0,"34560081.8516864,81216081.8516864",540,0rev_cw1,34560081.8516864,81216081.8516864,0rev_cw1,540.0
8.383902578552505,8.309980607299938,5.538383839660942,2.7715967676389957,0,0,,540.0,"224640081.851686,271296081.851686",540,0rev_cw1,224640081.8516864,271296081.85168636,0rev_cw1,540.0
8.37919444453068,8.310748174852378,5.211302743503743,3.0994454313486353,0,0,,500.0,"138240081.851686,181440081.851686",500,0rev_cw1,138240081.8516864,181440081.8516864,0rev_cw1,500.0
8.380618990207363,8.31217272052906,5.2236064177042305,3.0885663028248307,0,0,,500.0,"656640081.851686,699840081.851686",500,0rev_cw1,656640081.8516864,699840081.8516864,0rev_cw1,500.0
8.402912649323522,8.312563573348163,4.594254410419021,3.718309162929142,0,0,,660.0,"831168081.851686,888192081.851686",660,0rev_cw1,831168081.8516864,888192081.8516864,0rev_cw1,660.0
8.38724588937216,8.313323918119593,5.52110346713862,2.792220450980972,0,0,,540.0,"414720081.851686,461376081.851686",540,0rev_cw1,414720081.8516864,461376081.8516864,0rev_cw1,540.0
8.404300843861035,8.313951767885676,4.602229242146377,3.7117225257392996,0,0,,660.0,"312768081.851686,369792081.851686",660,0rev_cw1,312768081.8516864,369792081.8516864,0rev_cw1,660.0
8.399069006633226,8.314195632232131,5.356910722457003,2.957284909775129,0,0,,620.0,"209088081.851686,262656081.851686",620,0rev_cw1,209088081.8516864,262656081.8516864,0rev_cw1,620.0
8.388093350371477,8.319647080693175,5.216003406737522,3.1036436739556525,0,0,,500.0,"483840081.851686,527040081.851686",500,0rev_cw1,483840081.8516864,527040081.8516864,0rev_cw1,500.0
8.410719890090506,8.320370814115147,4.603531948027702,3.7168388660874445,0,0,,660.0,"658368081.851686,715392081.851686",660,0rev_cw1,658368081.8516864,715392081.8516864,0rev_cw1,660.0
8.41537177810246,8.3250227021271,4.687613332513537,3.6374093696135628,0,0,,660.0,"502848081.851686,559872081.851686",660,0rev_cw1,502848081.8516864,559872081.8516865,0rev_cw1,660.0
8.41577430266991,8.32542522669455,4.79910832537296,3.52631690132159,0,0,,660.0,"692928081.851686,749952081.851686",660,0rev_cw1,692928081.8516864,749952081.8516864,0rev_cw1,660.0
8.44125324289416,8.329001360621744,4.612121470828024,3.71687988979372,0,0,,820.0,"711936081.851686,782784081.851686",820,0rev_cw1,711936081.8516864,782784081.8516864,0rev_cw1,820.0
8.40329216842566,8.329370197173093,5.493417152448141,2.8359530447249517,0,0,,540.0,"604800081.851686,651456081.851686",540,0rev_cw1,604800081.8516864,651456081.8516864,0rev_cw1,540.0
8.398678083853234,8.330231814174931,5.553841911469666,2.7763899027052656,0,0,,500.0,"587520081.851686,630720081.851686",500,0rev_cw1,587520081.8516864,630720081.8516864,0rev_cw1,500.0
8.429701565123215,8.333876787573592,4.556478025042856,3.7773987625307357,0,0,,700.0,"278208081.851686,338688081.851686",700,0rev_cw1,278208081.8516864,338688081.8516864,0rev_cw1,700.0
8.406656277620188,8.338210007941885,5.203310799466733,3.134899208475152,0,0,,500.0,"311040081.851686,354240081.851686",500,0rev_cw1,311040081.8516864,354240081.8516864,0rev_cw1,500.0
